empId,employeeName,type,status,location,territory,grade,account,sections,seating,projectManager,reportingManager,changedBy,profileTitle,designation,category
4734,Thomas Torp,FullTime,Active,New Evangeline,New Hampshire,L1.3,Account4,Section2,Seat85,Gilberto Larson I,Roosevelt Anderson,Admin,District Applications Administrator,Orchestrator,Engineering
4200,Dr. Leroy Stokes,FullTime,Active,Stillwater,New York,L1.1,Account1,Section3,Seat80,Fernando Glover-Kuhic,Conrad Jones-Rau,Admin,National Infrastructure Administrator,Orchestrator,Product
3261,Cory Rippin,FullTime,Inactive,Hollyworth,Nevada,L1.3,Account2,Section4,Seat100,Ashley Dietrich,Mr. Nathan Jenkins,Admin,Chief Web Technician,Manager,Engineering
3177,Tom Wilderman,Contract,Inactive,Hershelstad,Iowa,L1.6,Account9,Section4,Seat60,Julius Bosco,Edwin Effertz,Admin,District Accounts Orchestrator,Planner,Quality Assurance
6500,Rene Hills,PartTime,Active,Watsicaport,Louisiana,L1.2,Account3,Section4,Seat80,Mandy Schmitt,Candice Beatty V,Admin,Forward Data Orchestrator,Developer,Quality Assurance
6894,Myra Ebert,Contract,Active,Moreno Valley,North Dakota,L1.6,Account4,Section9,Seat18,Tamara Bogisich,Juanita Predovic-Wyman,Admin,Future Intranet Engineer,Director,Product
9189,Miss Doris Stanton-Bernhard,Contract,Active,Cormierfurt,Maine,L1.3,Account4,Section3,Seat95,Caroline Effertz,Eileen Goldner,Admin,Senior Configuration Executive,Facilitator,Management
6553,Christine Mills,PartTime,Inactive,Jacobsonshire,New Mexico,L1.6,Account5,Section10,Seat53,Raquel Cronin,Curtis Howell,Admin,Principal Configuration Officer,Officer,Engineering
8976,Edmund Crooks,FullTime,Inactive,Deshaunview,Connecticut,L1.6,Account10,Section5,Seat87,Juana Hayes,Rickey Johns,Admin,Direct Applications Orchestrator,Associate,Product
3977,Lowell Runolfsson,FullTime,Active,North Alannafurt,Connecticut,L1.6,Account7,Section3,Seat16,Candace White,Alton Franecki,Admin,District Solutions Coordinator,Technician,Quality Assurance
2423,Cathy Schumm,FullTime,Inactive,Fargo,Florida,L1.2,Account4,Section3,Seat31,Nicole King,Cody Schamberger-Herzog,Admin,Product Quality Orchestrator,Orchestrator,Operations
1062,Pete Prosacco,Contract,Active,Port Tod,Alabama,L1.4,Account10,Section2,Seat71,Preston Kreiger,Myron Grady,Admin,Global Marketing Associate,Specialist,Engineering
2580,Stewart Hayes,FullTime,Active,Lavinatown,Oregon,L1.6,Account7,Section3,Seat72,Terry Rodriguez,Warren Kutch,Admin,Human Research Coordinator,Representative,Operations
1866,Dora Ruecker MD,PartTime,Inactive,Generalworth,Maryland,L1.6,Account6,Section1,Seat6,Genevieve Koelpin,Gwen Koelpin,Admin,Regional Metrics Architect,Engineer,Operations
5205,Joan Stark,Contract,Active,Billings,Maine,L1.1,Account10,Section7,Seat64,Johnathan Rogahn-Stanton,Terence Rolfson,Admin,Direct Accounts Consultant,Agent,Operations
7602,Gregg Paucek,Contract,Active,Greenside,Oregon,L1.4,Account4,Section7,Seat89,Mr. Preston Bashirian Jr.,Trevor Cummings,Admin,Central Solutions Architect,Architect,Quality Assurance
5153,Michael Yost,FullTime,Inactive,East Constanceboro,Maine,L1.6,Account5,Section5,Seat33,Brett Hand-Schneider,Darla Jast III,Admin,Central Group Planner,Technician,Engineering
9347,Dr. John Jacobson,FullTime,Inactive,South Cali,Rhode Island,L1.6,Account7,Section4,Seat19,Dr. Shannon Schaden,Jorge Ruecker,Admin,Chief Quality Engineer,Representative,Product
8018,Ismael Luettgen,PartTime,Inactive,Pflugerville,Alaska,L1.3,Account4,Section8,Seat61,Rachel Kautzer,Belinda Thompson,Admin,Direct Creative Director,Strategist,Quality Assurance
2054,Mr. Craig Bechtelar,FullTime,Inactive,South Evangeline,Wisconsin,L1.6,Account4,Section1,Seat4,Dr. Ora Lakin,Jessie Carroll,Admin,Human Configuration Representative,Orchestrator,Quality Assurance
3750,Kathleen Goyette,FullTime,Inactive,Towson,New Jersey,L1.6,Account7,Section6,Seat13,Angel Okuneva,Dr. Shane Gerlach,Admin,Direct Integration Producer,Coordinator,Management
4029,Guadalupe Gulgowski-Cummerata,FullTime,Active,Emmettworth,Rhode Island,L1.4,Account5,Section10,Seat6,Alice Kuvalis,Dr. Wayne Stokes,Admin,Direct Accounts Designer,Analyst,Product
5694,Frederick McDermott,FullTime,Inactive,Lake Bernadine,North Carolina,L1.6,Account7,Section10,Seat50,Antoinette Christiansen,Mrs. Kelly Reichert,Admin,Customer Tactics Engineer,Representative,Engineering
4697,Arnold Kautzer,FullTime,Active,Port Rozellabury,Michigan,L1.1,Account1,Section2,Seat22,Allan Crooks,Chester Terry,Admin,Legacy Accounts Developer,Strategist,Product
7760,Roosevelt Ankunding,FullTime,Active,Champaign,Arizona,L1.3,Account4,Section9,Seat17,Forrest Rippin,Thomas Kovacek,Admin,Regional Factors Planner,Producer,Management
2054,Phyllis Rath,FullTime,Active,Dariantown,North Dakota,L1.2,Account1,Section8,Seat47,Hugh Breitenberg,Ben Denesik,Admin,Customer Directives Orchestrator,Producer,Operations
7400,Teresa Marquardt,FullTime,Active,Vandervortberg,Oklahoma,L1.5,Account7,Section7,Seat68,Chad Bins,Jessie Shields,Admin,Direct Functionality Designer,Officer,Product
3386,Silvia Little,FullTime,Inactive,Fort Shanelburgh,Kansas,L1.2,Account4,Section6,Seat66,Robert Stark,Kayla Mertz,Admin,National Accounts Coordinator,Coordinator,Product
9105,Nicholas Bechtelar,Contract,Active,Twin Falls,Michigan,L1.4,Account6,Section1,Seat46,Roger Klocko,Ann Wiza III,Admin,Product Quality Facilitator,Representative,Management
4637,Misty Batz,PartTime,Inactive,Lake Annette,Washington,L1.5,Account4,Section1,Seat29,Rogelio Jacobs,Angel Kuvalis,Admin,Investor Directives Facilitator,Producer,Product
7070,Vera Rath PhD,Contract,Inactive,Schimmelport,Illinois,L1.6,Account9,Section3,Seat79,Doreen Cummerata,Terry Stamm,Admin,Global Identity Director,Analyst,Engineering
3917,Lowell Hane-Hilll,Contract,Active,Billings,Ohio,L1.3,Account1,Section3,Seat53,Felipe Roob,Fred Gottlieb,Admin,Product Integration Executive,Designer,Engineering
3218,Thomas Cole,Contract,Inactive,Olathe,South Dakota,L1.3,Account2,Section9,Seat15,Barbara Kuhn,Margarita Mann,Admin,Direct Creative Consultant,Liaison,Management
6934,Marc Reinger,FullTime,Inactive,Assuntafield,Vermont,L1.5,Account8,Section7,Seat2,George Trantow III,Dexter Jerde,Admin,Direct Functionality Supervisor,Director,Engineering
9016,Brooke Nolan,PartTime,Active,Muncie,West Virginia,L1.1,Account4,Section3,Seat65,Rolando Rath,Jeffrey Harber-Schuster MD,Admin,Lead Assurance Engineer,Manager,Product
7789,Marlene Rodriguez,Contract,Inactive,Botsfordburgh,Oregon,L1.1,Account9,Section5,Seat69,Dora Spencer DDS,Esther Roberts,Admin,Chief Communications Architect,Analyst,Engineering
8496,Orville Smitham,Contract,Active,Covina,Ohio,L1.6,Account7,Section2,Seat5,Erick Greenholt,Steven Keeling,Admin,Direct Division Architect,Developer,Operations
4713,Perry Wunsch,PartTime,Inactive,Myrnaview,Washington,L1.6,Account3,Section7,Seat44,Fernando Bashirian,Otis Brakus,Admin,Central Branding Technician,Engineer,Management
6292,Mrs. Delores Torphy,Contract,Inactive,Geoview,Maine,L1.1,Account8,Section9,Seat79,Candace Welch,Woodrow Davis,Admin,Central Assurance Designer,Liaison,Product
9957,Kimberly Pfeffer,PartTime,Inactive,East Devante,Hawaii,L1.2,Account9,Section6,Seat47,Gilbert Weimann,Leland Quigley IV,Admin,Product Communications Coordinator,Architect,Operations
1018,Lucille Goodwin,FullTime,Active,Port Colemancester,Colorado,L1.3,Account4,Section6,Seat6,Steve Hintz,Nadine Keeling,Admin,Lead Mobility Administrator,Liaison,Management
7622,Toby Schmitt,FullTime,Inactive,Lake Jacinto,Michigan,L1.5,Account6,Section10,Seat99,Gertrude Borer,Dan Mertz,Admin,Central Program Technician,Designer,Management
8313,Brandon Ernser,PartTime,Inactive,Port Frederik,South Carolina,L1.1,Account1,Section10,Seat90,Melba Padberg,Sylvester Abshire,Admin,Regional Research Associate,Architect,Operations
9095,Peggy Dickinson,FullTime,Inactive,South Rhiannaboro,New Mexico,L1.4,Account8,Section4,Seat95,Tiffany Corkery,Miss Cheryl Olson DVM,Admin,Senior Implementation Analyst,Orchestrator,Operations
6876,Luther Koch,Contract,Inactive,Port Orange,Rhode Island,L1.4,Account9,Section10,Seat82,Roosevelt Fisher,Geoffrey O'Keefe,Admin,Senior Security Liaison,Orchestrator,Management
8051,Randolph Turner,FullTime,Inactive,MacGyverfield,Rhode Island,L1.5,Account8,Section1,Seat72,Beatrice Cole,Mabel Corkery,Admin,Global Identity Planner,Associate,Quality Assurance
2992,Mr. Glenn Dietrich,FullTime,Active,North Rylee,Tennessee,L1.3,Account2,Section5,Seat100,Sonya Ortiz,Jana Moore,Admin,Global Identity Producer,Manager,Engineering
7778,Cristina Weimann Sr.,Contract,Inactive,South Thea,Delaware,L1.5,Account7,Section2,Seat17,Lee Blanda,Dr. Shannon Berge,Admin,Legacy Response Designer,Administrator,Engineering
8929,Tyrone Satterfield II,PartTime,Inactive,Chaunceyworth,Vermont,L1.3,Account6,Section9,Seat58,Krystal Towne,Dr. Clifton Rath,Admin,Product Web Orchestrator,Consultant,Management
8581,Marcus Paucek,Contract,Active,Port Fritzstead,West Virginia,L1.5,Account5,Section8,Seat46,Lynn Christiansen,Mr. Nicholas Dare,Admin,Central Data Strategist,Architect,Management
2215,Dr. Ismael Bode,Contract,Inactive,Lake Victorport,Delaware,L1.5,Account6,Section6,Seat25,Alison Boehm Jr.,Mrs. Brooke Stracke,Admin,District Metrics Assistant,Consultant,Management
4324,Patricia Pacocha,Contract,Active,Balistrericester,Kentucky,L1.1,Account5,Section2,Seat74,Wilbur Vandervort,Bobby Bayer,Admin,Dynamic Solutions Planner,Engineer,Quality Assurance
6989,Mr. Tommy Stokes,Contract,Active,East Andreanne,Washington,L1.1,Account7,Section9,Seat38,Donald Pfannerstill,Joanne Feeney,Admin,International Implementation Administrator,Associate,Quality Assurance
6988,Antoinette Hoeger,Contract,Active,Wichita Falls,New Jersey,L1.6,Account7,Section6,Seat67,Terrence Barrows,Dr. Priscilla Parker,Admin,Legacy Directives Technician,Strategist,Engineering
3638,Alvin Hoppe DVM,Contract,Inactive,Greeley,North Dakota,L1.2,Account9,Section9,Seat16,Jonathan Schultz,Javier Beer,Admin,Product Program Strategist,Supervisor,Engineering
4937,Harriet Larson,Contract,Active,Fort Leonardoberg,South Carolina,L1.2,Account3,Section7,Seat58,Laurence Wolf,Kathryn Ledner MD,Admin,Legacy Infrastructure Engineer,Architect,Engineering
3050,Renee Braun PhD,PartTime,Inactive,West Haroldborough,Oklahoma,L1.6,Account8,Section8,Seat48,Brooke Pollich,Cedric Gulgowski,Admin,Dynamic Response Executive,Technician,Product
7427,Julius Bergstrom,FullTime,Inactive,Port Esperanzaberg,Louisiana,L1.6,Account1,Section9,Seat17,Manuel Mueller,Santos Orn,Admin,Corporate Data Executive,Coordinator,Product
7565,Tonya Hayes,Contract,Active,Abernathyland,Virginia,L1.1,Account6,Section7,Seat10,Fredrick Sanford,Grace Spencer-Wintheiser,Admin,National Marketing Supervisor,Technician,Operations
5520,Jonathon Bauch,PartTime,Inactive,Creminside,California,L1.2,Account4,Section2,Seat79,Dr. Ignacio Trantow,Jamie Shanahan,Admin,District Directives Manager,Director,Management
2657,Dale Douglas,FullTime,Inactive,Maggioland,Wyoming,L1.4,Account1,Section5,Seat73,Mrs. Janice Medhurst,Brian Schinner,Admin,International Data Specialist,Facilitator,Engineering
1383,Marilyn Ullrich,PartTime,Inactive,Kannapolis,Texas,L1.2,Account5,Section7,Seat2,Joseph Doyle,Maria Leuschke,Admin,Corporate Group Analyst,Manager,Operations
2581,George Parker,Contract,Active,Jacobsshire,Nebraska,L1.6,Account3,Section5,Seat23,Eduardo Muller,Dr. Gregg Conn,Admin,Central Tactics Associate,Orchestrator,Operations
2599,Mae McDermott,FullTime,Active,Lake Kentonside,Georgia,L1.2,Account1,Section9,Seat79,Caroline Swift,Doris Wiegand,Admin,Internal Program Analyst,Producer,Quality Assurance
5975,Alvin Bode,FullTime,Inactive,Bechtelarland,Delaware,L1.2,Account4,Section2,Seat30,Mr. Manuel Murray,Laura Ortiz,Admin,Investor Data Developer,Supervisor,Engineering
1540,Mr. Terrell Pollich,Contract,Active,Lubowitztown,Arizona,L1.3,Account6,Section7,Seat39,Dustin Padberg I,Gustavo Emmerich,Admin,Corporate Intranet Designer,Liaison,Management
8585,Roxanne Leffler,Contract,Inactive,Fort Albin,Pennsylvania,L1.6,Account9,Section3,Seat83,Phyllis Bernhard,Raquel Stark,Admin,Senior Security Producer,Orchestrator,Engineering
6936,Jan Green Jr.,FullTime,Inactive,Plantation,Maryland,L1.6,Account2,Section4,Seat87,Beverly Beier,Minnie Hudson,Admin,Future Implementation Manager,Technician,Quality Assurance
8741,Dale Becker,Contract,Active,Volkmanstead,South Carolina,L1.5,Account6,Section7,Seat53,Corey Shields I,Sherman Nicolas,Admin,Lead Markets Manager,Analyst,Quality Assurance
1561,Grace Murray DDS,PartTime,Active,West Kayla,Colorado,L1.5,Account6,Section10,Seat70,Emilio Abbott IV,Travis Schimmel,Admin,Human Intranet Manager,Supervisor,Management
9858,Mr. Nicolas Hammes V,PartTime,Inactive,North Myrlshire,Washington,L1.4,Account5,Section8,Seat44,Heidi O'Reilly,Malcolm Osinski,Admin,International Security Associate,Supervisor,Operations
8440,Melinda Botsford,FullTime,Active,Modesto,South Carolina,L1.5,Account2,Section9,Seat65,Mr. Dustin Barton,Leon Fritsch,Admin,Corporate Factors Assistant,Technician,Operations
8777,Levi Hagenes,Contract,Active,Wilmafort,Texas,L1.2,Account7,Section8,Seat59,Larry Farrell-Altenwerth,Louise Gleason,Admin,Senior Intranet Manager,Architect,Engineering
5918,Craig Robel,Contract,Active,West Nicole,Tennessee,L1.3,Account1,Section8,Seat38,Clarence Kilback,Terrance Prosacco,Admin,Principal Security Engineer,Administrator,Operations
8095,Miss Ana Wuckert,Contract,Active,Albincester,Indiana,L1.3,Account8,Section7,Seat15,Charles McGlynn,Jesse McCullough,Admin,Investor Integration Consultant,Consultant,Engineering
1023,Adrienne Jast,FullTime,Inactive,Pawtucket,Utah,L1.1,Account7,Section6,Seat47,Judy Jakubowski,Mr. Travis Kunde,Admin,Dynamic Directives Director,Supervisor,Quality Assurance
2844,Kay Ankunding Jr.,PartTime,Active,Cristfield,Arizona,L1.4,Account7,Section3,Seat5,Ernestine Schowalter Sr.,Courtney Murazik,Admin,Future Division Developer,Associate,Operations
8762,Shaun Rowe,FullTime,Active,Lehigh Acres,Illinois,L1.3,Account9,Section4,Seat16,Lee Rosenbaum V,Sharon Bednar-Moen MD,Admin,National Paradigm Assistant,Coordinator,Product
6030,Pablo Walter,Contract,Active,North Jammiefurt,South Dakota,L1.4,Account6,Section9,Seat75,Roy Bergnaum MD,Debbie Mertz,Admin,Customer Infrastructure Coordinator,Agent,Management
7316,Jordan Thiel,PartTime,Inactive,Salina,Colorado,L1.5,Account1,Section6,Seat35,Justin Cronin,Morris Mitchell,Admin,Dynamic Integration Technician,Engineer,Engineering
5115,Roman Hermann,PartTime,Inactive,Fort Caroline,Missouri,L1.4,Account2,Section9,Seat18,Jose Hodkiewicz,Anne Armstrong,Admin,Senior Group Facilitator,Facilitator,Operations
2812,Abel Cormier,PartTime,Inactive,Woodland,Washington,L1.3,Account9,Section3,Seat76,Mr. Calvin Boehm,Antonio Zboncak,Admin,Direct Integration Architect,Liaison,Operations
5427,Jerald Kovacek,FullTime,Active,Fort Anastasia,New Jersey,L1.5,Account5,Section2,Seat6,Ron Bradtke Jr.,Elbert Ratke,Admin,Investor Functionality Administrator,Analyst,Engineering
1236,Duane King,Contract,Inactive,East Lansing,Montana,L1.4,Account6,Section7,Seat53,Theresa Abernathy,Mrs. Natalie Kreiger,Admin,Chief Communications Administrator,Associate,Quality Assurance
1212,Jan Jones,PartTime,Inactive,East Samsonchester,Missouri,L1.1,Account6,Section7,Seat2,Julian Hettinger,Dewey Huels III,Admin,International Intranet Specialist,Agent,Management
6878,Virgil Murray,PartTime,Active,Terrymouth,Wyoming,L1.3,Account7,Section2,Seat94,Duane Hauck,Pearl Metz,Admin,Lead Security Architect,Supervisor,Product
4497,Genevieve Schimmel,FullTime,Active,Bossier City,Mississippi,L1.4,Account4,Section3,Seat55,Lillie Schneider-Gulgowski,Dr. Harvey Olson,Admin,National Accountability Engineer,Orchestrator,Management
7675,Ada Reinger,Contract,Active,Marceloside,Nevada,L1.5,Account6,Section7,Seat19,Fannie Cartwright,Frederick Leffler,Admin,Legacy Communications Assistant,Officer,Product
1632,Lindsay McDermott,Contract,Active,Reeseberg,Kentucky,L1.2,Account4,Section3,Seat89,Rosemary Weber,Nancy Roberts,Admin,Regional Identity Engineer,Designer,Operations
4594,Deborah Cruickshank,Contract,Active,New Timothyfield,Illinois,L1.1,Account8,Section6,Seat9,Jacquelyn Padberg IV,Mrs. Rose Effertz II,Admin,Product Branding Consultant,Developer,Engineering
7262,Tony Bergnaum,PartTime,Active,Agustinfield,California,L1.1,Account5,Section2,Seat11,Rene Gerhold,Erma Sporer,Admin,Human Quality Officer,Liaison,Engineering
7835,Dianne Hammes,FullTime,Inactive,West Lambert,Idaho,L1.6,Account2,Section2,Seat77,Todd Kihn,Jean Roberts,Admin,International Factors Specialist,Representative,Product
2509,Luis Towne,PartTime,Active,East Dovie,New Jersey,L1.3,Account5,Section6,Seat37,Miss Mercedes Gutmann,Bob Rodriguez PhD,Admin,Principal Quality Strategist,Specialist,Management
1168,Lee Littel,FullTime,Active,East Heloise,New York,L1.5,Account1,Section6,Seat69,Edgar Gorczany,Mable O'Hara,Admin,Product Security Agent,Manager,Product
3120,Yvette Farrell,Contract,Inactive,San Luis Obispo,West Virginia,L1.6,Account1,Section10,Seat36,Mr. Jared Reynolds,Micheal Hilll I,Admin,Forward Infrastructure Consultant,Engineer,Operations
8038,Margaret Cruickshank,FullTime,Active,Thereseshire,North Carolina,L1.5,Account5,Section5,Seat44,Gina Simonis,Silvia Lynch,Admin,Future Solutions Producer,Representative,Management
1128,Jose Simonis,FullTime,Inactive,Rio Rancho,Oklahoma,L1.3,Account1,Section6,Seat33,Jerald Ledner,Spencer Christiansen,Admin,International Solutions Architect,Orchestrator,Product
3865,Meghan Wehner,PartTime,Inactive,Marianeton,Arizona,L1.3,Account6,Section1,Seat23,Joseph Hoppe,Brendan Heidenreich,Admin,Central Web Associate,Technician,Product
6634,Dr. Courtney Okuneva,Contract,Inactive,Nedside,Nebraska,L1.3,Account9,Section8,Seat13,Dr. Dixie Feeney,Meghan Rempel,Admin,Regional Brand Architect,Architect,Operations
2155,Krista Bartoletti,FullTime,Inactive,Waynemouth,Texas,L1.3,Account6,Section3,Seat79,Mr. Freddie Leffler,Bradford Reilly,Admin,Direct Branding Designer,Facilitator,Engineering
1687,Sonia Prosacco,PartTime,Inactive,Port Earlbury,North Dakota,L1.3,Account5,Section9,Seat79,Raymond Ernser II,Sherry Fahey,Admin,Regional Functionality Planner,Supervisor,Management
1550,Dr. Sean Rau-Altenwerth,FullTime,Active,Phoenix,Pennsylvania,L1.4,Account7,Section2,Seat73,Jessica Kub III,Miss Karen Daugherty,Admin,Internal Marketing Executive,Analyst,Engineering
4851,Fredrick Crona,FullTime,Inactive,Newport Beach,Pennsylvania,L1.3,Account8,Section1,Seat64,Eugene Morar,Helen Yundt,Admin,Regional Quality Liaison,Manager,Product
4752,Natalie Kozey,FullTime,Inactive,New Deondreshire,Mississippi,L1.1,Account4,Section6,Seat33,Richard Goyette,Marshall Schulist,Admin,International Interactions Developer,Representative,Quality Assurance
1740,Bradley Harvey,PartTime,Active,Howeview,Alaska,L1.4,Account10,Section8,Seat2,Marlene Klein,Jeannie Jaskolski,Admin,International Assurance Orchestrator,Facilitator,Engineering
7544,Peter Cruickshank,PartTime,Inactive,Sheldonborough,Oregon,L1.3,Account9,Section7,Seat85,Wilbert Crist,Beatrice Thompson,Admin,Chief Creative Producer,Officer,Operations
8887,Hannah Blanda,Contract,Inactive,New Jeramiehaven,Rhode Island,L1.1,Account3,Section4,Seat26,Candice Miller,Marsha Smith,Admin,Future Research Analyst,Orchestrator,Product
3165,Mr. Joey Torphy,PartTime,Active,Lake Filomena,North Carolina,L1.5,Account10,Section7,Seat7,Mrs. Cassandra Lang,Sergio Feeney,Admin,Chief Security Liaison,Agent,Management
